Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender,Num_Police_Stations_Nearby
2443,Mumbai,07-08-2023,13:05,Fraud,Colaba,26.3929283,73.34688301,1,15,0,0,22727,26-10-2023,20:17,Bandra,Karol Bagh,32,23.47581705,1485.258322,1.5,1.2,Completed,35.66626378,5,7.381015905,51,45,Foggy,5,44.65690455,1,9,1,1,Morning,Female,1
2444,Mumbai,21-03-2024,10:41,Theft,Connaught Place,19.35331732,72.41071902,,15,1,0,90951,11-04-2023,15:35,Dadar,Bandra,70,5.080373738,1227.296617,1.2,3.9,Completed,24.80681731,0,4.832722763,53,49,Foggy,9,8.137026395,0,1,1,8,Morning,Other,4
2445,Mumbai,05-02-2024,07:30,Harassment,Andheri,20.46739159,74.88896207,8,48,1,1,86477,26-08-2024,14:48,Andheri,Lajpat Nagar,25,2.49181849,,1.5,1.9,Completed,34.1086307,10,9.711109048,71,27,Foggy,1,10.15794331,1,3,0,0,Afternoon,Other,1
2446,Delhi,20-04-2024,00:06,Fraud,Andheri,26.55009456,73.01571726,9,3,0,1,65460,06-03-2024,22:11,Karol Bagh,Juhu,109,29.86138062,504.6056965,1,5,Completed,28.37150426,10,3.39801738,30,17,Rainy,1,19.67245701,4,1,0,0,Morning,Other,2
2447,Delhi,23-08-2023,04:59,Burglary,Connaught Place,21.33607721,76.37666393,6,16,1,1,25218,25-11-2023,13:33,Colaba,Lajpat Nagar,90,4.059045331,527.1291919,2,4.1,Completed,31.94891604,20,9.160923486,94,38,Sunny,2,18.79334905,3,3,0,6,Morning,Female,0
2448,Delhi,02-02-2024,23:46,Assault,Juhu,28.43346443,73.42539506,,15,0,1,59120,14-10-2024,03:36,Connaught Place,Dwarka,61,14.92313266,797.6282772,1,1,Completed,33.33322986,20,3.105394893,20,31,Foggy,6,8.632119803,1,3,0,6,Night,Other,4
2449,Mumbai,19-02-2023,08:10,Harassment,Connaught Place,19.64449976,74.05483534,1,25,1,0,38444,16-12-2024,06:58,Bandra,Karol Bagh,59,26.59479072,,2,4.7,Completed,32.09360807,30,7.488381481,59,40,Foggy,9,58.45329842,1,7,0,7,Night,Other,1
2450,Delhi,01-08-2024,21:18,Harassment,Colaba,21.37030181,75.40463551,5,33,1,0,79187,12-02-2024,03:50,Dadar,Dadar,6,24.94262735,1106.025558,1.2,2.2,Completed,33.25970423,20,9.984661186,20,14,Foggy,8,21.14388618,3,9,0,2,Afternoon,Female,0
2451,Delhi,21-03-2024,21:16,Assault,Dadar,29.98416273,73.70980967,3,14,0,1,33519,01-10-2023,19:09,Lajpat Nagar,Bandra,98,15.19291996,1240.162691,1.2,2.7,Completed,29.89217764,0,8.41905041,43,26,Sunny,5,44.73886762,1,8,0,3,Night,Male,1
2452,Mumbai,22-01-2023,13:10,Assault,Saket,23.76383713,74.2679287,7,24,1,1,60107,14-03-2023,05:46,Colaba,Dwarka,69,19.10375819,1316.143218,1.5,3.4,Completed,34.98633754,20,5.01514445,60,27,Cloudy,8,26.6169439,0,7,0,2,Evening,Female,0
2453,Mumbai,05-05-2024,13:13,Burglary,Andheri,26.7326223,76.89373063,9,54,1,1,34281,10-12-2023,18:17,Colaba,Bandra,114,19.63177225,85.70757071,1.5,4.7,Completed,37.16082156,30,1.683624596,90,38,Sunny,5,59.50278749,2,2,1,9,Night,Other,3
2454,Delhi,19-07-2024,23:10,Harassment,Bandra,21.00929354,73.0752591,6,11,0,1,29793,25-12-2024,02:49,Dwarka,Connaught Place,81,5.075099524,1204.33903,2,4.7,Completed,37.57773966,10,9.679429854,68,13,Cloudy,3,12.71999283,0,2,1,1,Evening,Male,2
2455,Delhi,23-09-2023,11:06,Harassment,Lajpat Nagar,25.70855608,72.49320954,5,3,1,1,44687,11-07-2023,22:11,Bandra,Dadar,7,9.977314642,9357.136352,1,3.3,Completed,39.87295846,20,7.346549742,31,6,Rainy,7,25.58699974,3,6,1,5,Afternoon,Female,2
2456,Delhi,14-08-2024,09:19,Theft,Colaba,26.98716675,73.97014671,7,9,1,1,29316,24-01-2023,22:14,Colaba,Juhu,63,10.42752851,821.5229302,2,2.3,Completed,21.07408472,30,8.460788622,84,24,Sunny,6,28.74381887,0,0,1,2,Afternoon,Female,4
2457,Delhi,25-12-2024,17:44,Fraud,Connaught Place,22.45924299,74.5462606,9,6,1,1,66927,20-03-2023,04:32,Dwarka,Bandra,88,12.58758821,961.2761884,2,2.1,Completed,36.10207008,20,5.941662561,86,12,Cloudy,7,44.45225568,0,8,1,3,Afternoon,Male,0
2458,Delhi,08-09-2023,17:40,Fraud,Bandra,28.11786823,75.25595569,5,31,0,1,83915,02-10-2023,22:00,Andheri,Connaught Place,67,9.669690984,1328.810456,1,2.5,Completed,43.13314519,20,5.044098027,78,32,Cloudy,5,32.28039959,4,5,1,0,Afternoon,Female,0
2459,Delhi,23-07-2023,02:04,Theft,Connaught Place,25.63759336,74.23454218,5,55,1,1,56554,10-07-2023,12:11,Juhu,Bandra,9,9.041956921,840.6717967,1.5,1.7,Completed,22.86138276,10,1.244980338,91,24,Rainy,8,46.26724603,3,9,0,7,Night,Male,1
2460,Mumbai,19-02-2024,04:55,Fraud,Dadar,23.28035311,76.7394702,10,16,0,0,10207,03-07-2024,11:15,Lajpat Nagar,Lajpat Nagar,70,11.93399436,285.1726086,1.2,3.7,Completed,37.21743905,30,1.088585319,36,48,Cloudy,8,51.26768295,2,5,1,1,Morning,Female,3
2461,Mumbai,22-06-2024,03:54,Assault,Dwarka,25.13406633,72.23591693,4,11,1,1,10073,05-05-2024,21:37,Connaught Place,Karol Bagh,94,12.61834222,683.3268678,1.2,3.1,Completed,20.20119723,20,6.029853226,25,11,Sunny,5,20.90680308,2,6,1,8,Morning,Other,4
2462,Mumbai,02-07-2024,00:15,Fraud,Lajpat Nagar,25.34436932,74.59060523,5,50,1,1,34427,16-09-2024,08:55,Dadar,Saket,97,15.64227359,1390.466324,1.5,4.1,Cancelled,16.14492429,10,2.293129894,79,13,Rainy,7,49.21537013,1,7,1,6,Morning,Female,1
2463,Delhi,18-06-2023,02:49,Fraud,Bandra,20.82088822,74.29353549,7,17,1,1,50329,23-12-2023,23:06,Dwarka,Bandra,22,6.85899126,1231.001448,2,1.4,Completed,25.62494122,30,6.911928259,75,36,Rainy,4,32.03455032,3,7,1,6,Morning,Female,1
2464,Mumbai,27-02-2024,08:11,Theft,Juhu,23.43005607,75.88547094,3,49,1,1,86347,09-06-2024,16:23,Andheri,Juhu,13,24.07342658,344.4161221,1.5,2.6,Completed,38.22862557,5,9.592635063,31,36,Rainy,7,9.209492456,3,0,1,0,Evening,Female,3
2465,Delhi,21-05-2024,03:48,Burglary,Karol Bagh,22.77773647,77.79765751,4,3,1,1,84777,10-12-2023,08:21,Dwarka,Saket,26,26.09869561,1085.508439,2,2,Completed,20.74928819,30,3.880581677,40,49,Cloudy,6,21.33645756,2,4,0,1,Evening,Male,4
2466,Delhi,18-03-2023,14:21,Fraud,Andheri,23.40992995,75.06225244,,59,1,1,80505,08-11-2023,11:17,Dadar,Colaba,32,8.948616738,421.5287462,1.2,3.1,Cancelled,20.32287789,20,7.501153603,94,33,Cloudy,2,49.16050315,1,2,1,4,Night,Male,3
2467,Mumbai,22-07-2023,03:32,Fraud,Lajpat Nagar,27.37221647,77.92126108,2,19,1,1,50472,20-07-2023,02:53,Karol Bagh,Karol Bagh,64,5.452420359,555.3786456,2,2.9,Cancelled,19.71862623,20,9.157559312,85,31,Foggy,2,26.39049015,0,2,1,2,Evening,Other,3
2468,Delhi,23-05-2023,17:29,Burglary,Colaba,24.30792248,73.81349637,8,24,1,0,15889,05-10-2024,17:39,Colaba,Dwarka,16,22.22473548,,1.2,2.8,Completed,17.63423447,30,8.514688244,39,31,Rainy,7,10.1294669,2,3,0,7,Night,Male,1
2469,Delhi,21-02-2024,16:07,Theft,Andheri,29.34347769,72.1852088,9,55,1,1,36457,14-12-2023,05:20,Colaba,Lajpat Nagar,41,27.87886344,689.2609604,1.2,2.3,Completed,31.38888475,10,1.29740198,83,19,Foggy,7,40.10926355,3,8,1,8,Morning,Female,3
2470,Mumbai,03-08-2024,15:42,Burglary,Dwarka,22.23044055,72.993979,,47,0,1,50787,26-06-2024,17:57,Juhu,Colaba,86,2.984153497,92.45574869,2,3.9,Completed,18.51679098,30,6.935220645,39,36,Sunny,3,51.76653591,2,5,0,3,Evening,Female,1
2471,Mumbai,07-12-2024,19:17,Theft,Connaught Place,23.57273936,74.37074931,7,42,1,1,18706,08-10-2024,16:56,Saket,Andheri,102,2.404207413,,1.2,2.9,Completed,42.72159877,20,3.374352582,55,6,Foggy,3,12.30713625,4,5,0,5,Night,Female,1
2472,Mumbai,07-01-2023,02:22,Assault,Bandra,27.65652492,73.89800346,6,8,1,1,48687,08-05-2023,07:05,Karol Bagh,Colaba,46,7.135912919,1277.259692,1.5,1.8,Completed,22.10758664,20,9.077303652,81,19,Rainy,2,34.86529592,4,3,1,8,Night,Female,3
2473,Delhi,19-12-2023,02:22,Theft,Juhu,25.00627053,72.58232479,1,49,1,1,21520,01-10-2024,08:49,Juhu,Dwarka,58,21.17418959,819.8676975,2,3.2,Completed,28.98395649,0,2.122160336,43,48,Foggy,6,16.42695054,2,3,0,4,Morning,Female,2
2474,Mumbai,13-08-2023,05:24,Assault,Dadar,25.01730961,74.59596065,8,36,0,1,10279,28-06-2024,00:03,Karol Bagh,Dadar,46,29.01386822,300.7790702,1,3.4,Completed,24.32096617,10,2.613328634,28,48,Rainy,6,23.57677459,4,1,1,6,Evening,Male,0
2475,Mumbai,21-09-2023,06:34,Assault,Juhu,19.58674179,74.02869463,9,40,1,0,74305,25-12-2023,07:22,Saket,Karol Bagh,71,23.01066674,409.510137,1.2,1.1,Completed,43.69505069,0,5.173079855,77,15,Cloudy,9,27.76506399,4,2,1,1,Afternoon,Other,3
2476,Delhi,18-08-2024,08:46,Theft,Colaba,23.38459629,72.73571532,10,58,1,1,64007,12-12-2023,12:14,Connaught Place,Karol Bagh,60,18.04491281,233.1846056,2,1.8,Completed,24.84040262,20,3.640037638,68,13,Cloudy,6,5.287202436,2,9,1,3,Afternoon,Other,0
2477,Mumbai,02-01-2024,00:58,Harassment,Connaught Place,21.97807106,73.77670278,1,2,1,0,35131,16-09-2023,00:12,Saket,Bandra,50,21.615383,295.7840688,2,2,Completed,29.72930569,10,3.914524416,72,7,Foggy,8,24.56402487,0,2,1,8,Morning,Female,1
2478,Mumbai,11-01-2024,19:51,Theft,Andheri,29.99268635,77.31861633,8,23,1,0,50229,15-06-2023,05:32,Karol Bagh,Bandra,9,8.459552716,1320.776221,2,2,Completed,36.7198141,10,4.532496342,30,36,Cloudy,5,22.01726532,4,3,0,9,Evening,Other,0
2479,Mumbai,04-07-2023,02:04,Fraud,Andheri,22.39190578,73.81229319,3,40,1,1,10290,27-04-2023,04:27,Lajpat Nagar,Dwarka,60,21.27945455,746.2360468,1,2,Completed,15.9953788,10,1.865658551,25,38,Sunny,8,41.76028384,3,7,0,1,Morning,Male,2
2480,Delhi,22-11-2023,05:09,Fraud,Lajpat Nagar,28.72946188,76.28373254,6,30,1,1,47648,08-04-2023,15:12,Juhu,Saket,27,11.0004587,210.9695284,1,2.1,Completed,11.14246309,30,1.411264941,78,8,Foggy,2,53.40564808,3,4,1,3,Afternoon,Male,2
2481,Delhi,28-11-2024,10:10,Harassment,Dwarka,26.43857109,75.67228248,10,25,0,0,21065,08-08-2023,10:42,Dadar,Bandra,66,8.227819719,419.3806299,1.2,2.1,Completed,25.92219704,30,2.332742528,70,33,Rainy,9,10.78906032,3,5,0,8,Morning,Male,0
2482,Delhi,19-12-2023,16:52,Assault,Saket,22.7500805,74.56308697,8,7,0,0,25402,08-06-2024,09:55,Karol Bagh,Bandra,17,8.623567958,1426.777054,1.5,4.5,Completed,29.27243738,20,5.573615604,68,19,Foggy,6,31.55501149,2,5,0,8,Evening,Female,1
2483,Delhi,02-02-2023,22:34,Harassment,Bandra,24.97887816,73.43415382,5,28,1,1,99903,06-01-2023,19:00,Saket,Lajpat Nagar,63,20.69805705,788.4352507,1,2.3,Completed,20.04713635,10,4.312628763,66,15,Rainy,5,20.21755556,0,0,0,5,Night,Other,4
2484,Mumbai,21-08-2023,06:30,Fraud,Dwarka,28.24589468,74.2140882,8,41,1,0,34107,10-07-2023,09:28,Connaught Place,Andheri,92,23.48232022,797.6697297,1,2.4,Completed,26.1876633,10,6.807818659,64,46,Rainy,2,59.31338362,3,7,1,5,Morning,Female,0
2485,Delhi,20-08-2023,20:22,Harassment,Dwarka,28.71705128,75.55264328,7,50,1,1,93542,05-03-2023,18:52,Juhu,Colaba,32,18.2904591,812.1850525,2,2.1,Cancelled,31.53061595,10,7.084506309,68,41,Cloudy,1,47.91891309,1,9,0,1,Afternoon,Other,3
2486,Delhi,23-04-2023,00:21,Theft,Saket,20.76433263,74.10451929,7,59,1,1,23029,09-08-2024,17:24,Bandra,Karol Bagh,85,3.787947319,211.8443808,2,4.9,Completed,44.06455351,30,6.489177623,59,14,Sunny,3,11.48214254,4,0,1,2,Morning,Female,2
2487,Mumbai,06-01-2023,12:50,Harassment,Karol Bagh,22.73530455,73.2893786,7,17,0,1,29935,19-11-2023,11:28,Lajpat Nagar,Bandra,10,3.064261344,1456.954805,1.5,3.1,Completed,31.06220045,20,2.65884913,28,19,Cloudy,8,25.28574581,2,7,1,0,Morning,Male,3
2488,Mumbai,27-05-2023,13:06,Assault,Dadar,22.68745498,72.69877649,9,32,1,0,96098,23-04-2024,03:27,Colaba,Lajpat Nagar,65,8.080671802,172.5043337,1.2,3.4,Completed,25.71000537,10,6.412124157,27,15,Rainy,7,11.11435795,4,2,1,8,Morning,Other,1
2489,Mumbai,20-08-2023,16:49,Theft,Colaba,19.46249276,77.27860163,6,1,0,1,78811,02-03-2024,16:37,Juhu,Andheri,65,10.02112367,1065.055711,2,3.9,Completed,10.78849729,10,5.848123429,68,48,Rainy,9,48.28640826,0,0,1,1,Evening,Other,4
2490,Delhi,03-10-2023,12:13,Burglary,Juhu,25.58061536,74.64187785,6,27,1,1,70033,12-04-2023,22:27,Andheri,Karol Bagh,95,13.334957,133.7589875,1.2,2.3,Completed,20.87041312,5,6.557160163,71,14,Sunny,7,31.78960663,0,5,1,5,Morning,Female,1
2491,Delhi,16-02-2023,05:12,Fraud,Saket,28.40302058,75.75124993,9,44,1,1,15257,03-06-2023,20:08,Andheri,Lajpat Nagar,49,4.128786166,693.2080671,1.5,4.9,Completed,22.54700873,0,2.866450298,45,20,Rainy,5,40.60077711,3,5,0,3,Evening,Female,4
2492,Delhi,26-02-2023,19:40,Fraud,Karol Bagh,23.19731827,74.94246217,6,36,1,1,34658,05-01-2024,02:12,Dadar,Dadar,97,22.30444545,1354.533496,1.5,1.6,Completed,26.69305994,30,9.890691546,31,27,Cloudy,1,36.61820808,1,1,0,9,Afternoon,Other,2
2493,Mumbai,11-07-2023,15:49,Harassment,Karol Bagh,27.14039539,77.23539911,7,49,1,0,67991,11-03-2023,04:49,Andheri,Andheri,16,21.92194844,1164.244586,1,2.8,Completed,37.3759872,5,9.879218207,83,15,Foggy,4,15.04309648,1,4,1,2,Night,Male,3
2494,Mumbai,04-06-2024,18:47,Theft,Karol Bagh,25.90470455,75.28160911,7,7,1,0,65914,16-01-2023,23:50,Karol Bagh,Colaba,39,11.70697262,535.2802314,1.2,1.6,Completed,37.15605817,20,8.848473775,90,9,Sunny,5,5.714679689,3,4,0,9,Evening,Female,2
2495,Delhi,27-06-2023,22:04,Burglary,Lajpat Nagar,23.13213609,74.88468851,2,56,1,1,55999,12-06-2023,11:03,Bandra,Juhu,66,17.76407068,,2,4.2,Completed,39.58500942,0,2.76322272,99,18,Sunny,9,52.86248268,2,7,1,9,Afternoon,Other,1
2496,Mumbai,19-01-2023,23:14,Theft,Connaught Place,20.55165779,77.54760594,8,3,1,1,11757,28-09-2024,16:26,Saket,Dwarka,116,4.825646442,289.6482506,2,1.4,Completed,20.14973956,20,7.650465571,45,46,Cloudy,5,10.07936089,4,6,1,4,Afternoon,Other,0
2497,Mumbai,03-06-2023,21:59,Fraud,Dadar,26.80256238,76.31813758,6,30,1,1,31339,26-01-2024,05:54,Saket,Juhu,9,13.626122,1436.374347,1.2,3.2,Completed,22.12607695,30,1.692653909,54,27,Rainy,9,48.53038317,3,2,1,8,Evening,Other,4
2498,Mumbai,05-05-2023,15:35,Theft,Colaba,28.40021686,72.66929944,4,1,1,0,32846,23-11-2024,17:26,Colaba,Juhu,70,26.01181321,1077.582148,2,1.4,Completed,15.25836117,20,9.211042978,69,25,Rainy,5,15.53110533,2,3,1,4,Evening,Male,0
2499,Delhi,23-03-2024,14:24,Burglary,Karol Bagh,26.54439942,73.06622677,7,51,1,1,37915,05-05-2023,17:20,Bandra,Connaught Place,79,20.49742897,592.7259534,2,2.8,Completed,40.00955217,10,2.628203173,35,35,Sunny,9,51.9025572,0,5,1,5,Afternoon,Male,2
2500,Mumbai,06-09-2024,10:41,Harassment,Andheri,19.19666332,76.72273718,8,34,1,1,54617,27-11-2023,12:18,Connaught Place,Lajpat Nagar,72,4.910425719,511.005163,2,2.1,Completed,32.82823078,10,4.689655964,59,17,Cloudy,6,37.65603723,0,6,1,4,Night,Other,4
2501,Mumbai,19-04-2024,11:12,Assault,Lajpat Nagar,21.37856184,77.01510793,1,38,1,1,55170,13-06-2024,20:13,Bandra,Dwarka,90,25.73218487,396.0261869,2,4.6,Completed,12.7142467,20,6.614183012,25,28,Foggy,1,26.9545886,0,4,0,8,Morning,Other,1
2502,Delhi,04-03-2023,01:02,Theft,Connaught Place,19.76427983,75.27114497,10,43,1,1,86880,03-02-2024,09:28,Lajpat Nagar,Dadar,69,21.05949442,1190.453346,1.5,1.2,Completed,20.62799492,20,3.979709504,86,23,Cloudy,4,41.20937739,2,5,0,6,Evening,Female,1
2503,Delhi,01-03-2024,14:12,Assault,Colaba,25.2742471,75.32673137,4,55,1,1,98768,27-06-2023,12:03,Karol Bagh,Connaught Place,113,14.68557623,680.1906631,1.5,3.6,Completed,15.3453768,20,2.766887162,36,8,Rainy,3,20.05644005,2,7,1,4,Morning,Male,3
2504,Mumbai,01-02-2024,00:36,Fraud,Karol Bagh,27.32125447,75.79159778,4,57,1,1,43493,05-02-2024,21:43,Andheri,Colaba,118,21.37854909,528.8149705,2,3.8,Completed,43.92298547,20,8.032165066,51,11,Foggy,9,28.02295417,4,0,1,8,Evening,Female,1
2505,Mumbai,03-03-2023,11:01,Harassment,Andheri,20.21637106,74.63469465,10,53,1,1,42079,17-04-2024,16:52,Dadar,Saket,84,6.838967152,1362.571533,1.2,4.6,Cancelled,21.3610983,10,8.218918479,43,22,Cloudy,1,50.30630168,0,0,1,6,Afternoon,Male,2
2506,Delhi,23-07-2024,21:59,Harassment,Saket,28.22171603,76.08119474,9,36,0,1,43875,25-08-2023,17:11,Bandra,Colaba,70,17.41362117,267.816024,2,4.5,Completed,27.37635615,5,5.033729414,54,49,Cloudy,7,5.492179861,3,1,1,1,Evening,Other,3
2507,Delhi,05-12-2024,11:41,Theft,Connaught Place,25.11059876,72.65088755,6,33,1,1,39558,03-10-2023,06:01,Karol Bagh,Dwarka,45,19.3019561,432.5614664,1.2,4.9,Completed,21.12657055,5,3.339772438,72,43,Cloudy,1,17.86771771,2,9,1,7,Evening,Female,3
2508,Mumbai,21-03-2023,10:26,Harassment,Bandra,26.58965913,77.76767545,4,43,0,1,21017,12-12-2023,18:10,Lajpat Nagar,Lajpat Nagar,31,27.97685504,549.9102831,1.2,2,Completed,26.60037863,20,7.239686667,34,29,Cloudy,6,45.77138787,1,5,1,6,Morning,Other,2
2509,Mumbai,15-09-2024,23:53,Theft,Dwarka,29.68542033,76.50092894,1,16,1,1,30732,23-06-2023,11:34,Bandra,Colaba,80,3.872967902,426.784654,1,2.1,Completed,44.9517751,20,9.050033831,56,16,Rainy,2,44.56989024,4,0,1,1,Afternoon,Female,2
2510,Mumbai,06-04-2024,00:20,Theft,Dwarka,19.92049087,75.78704522,8,38,1,1,67238,23-12-2023,14:11,Colaba,Colaba,9,12.493916,898.8344098,1,2.6,Completed,20.05860716,0,8.135908406,44,21,Rainy,7,14.00092936,0,3,0,2,Night,Male,1
2511,Mumbai,06-10-2023,14:05,Assault,Connaught Place,28.91346425,73.89793234,9,11,1,1,69839,09-10-2024,16:38,Dadar,Bandra,9,28.23081188,921.4951117,1,3.2,Completed,19.89177187,20,5.832230497,97,12,Sunny,2,59.06441193,3,6,0,7,Afternoon,Other,1
2512,Delhi,03-10-2024,04:53,Harassment,Bandra,20.38712966,72.96573292,5,8,1,0,33457,23-10-2023,20:40,Dadar,Saket,90,8.082189544,129.3860101,1.2,2.5,Completed,22.99828499,5,1.066897801,42,7,Sunny,3,42.20622102,4,1,1,4,Evening,Male,4
2513,Mumbai,14-06-2024,03:38,Theft,Karol Bagh,23.32254687,74.45605778,5,52,0,0,10824,11-02-2024,09:25,Lajpat Nagar,Juhu,17,24.76960919,259.5671429,1.2,4,Completed,15.92608707,30,9.232128282,74,49,Foggy,5,25.42559351,0,4,0,1,Night,Female,3
2514,Mumbai,08-09-2023,16:35,Assault,Lajpat Nagar,28.36582566,75.96946044,10,1,1,0,41573,12-06-2024,14:59,Dadar,Karol Bagh,84,2.044954979,337.8666968,1.2,1,Completed,35.86471092,30,9.131230881,26,43,Sunny,5,24.29855443,3,4,1,9,Evening,Male,1
2515,Delhi,17-02-2023,03:37,Burglary,Saket,28.9687966,75.80225846,8,14,0,1,24467,13-02-2024,21:13,Dwarka,Andheri,94,2.724753956,151.9756993,1.2,1.1,Completed,23.27691054,20,2.933298969,24,42,Foggy,6,33.74778799,2,3,0,6,Morning,Male,3
2516,Mumbai,12-10-2023,04:30,Assault,Juhu,24.57008841,74.29584693,8,30,0,0,85462,06-04-2024,12:13,Juhu,Colaba,119,11.17344079,230.9048845,1.2,3.9,Completed,30.33005721,20,7.022552617,97,35,Foggy,7,6.986988206,1,8,0,1,Evening,Male,3
2517,Delhi,25-08-2023,15:35,Assault,Dadar,25.53515102,75.67971836,,21,1,0,33876,14-05-2023,02:25,Saket,Connaught Place,13,23.5181039,397.494514,1.5,4.5,Completed,33.14560809,30,4.049927712,90,39,Cloudy,7,44.30042839,0,9,1,2,Evening,Female,0
2518,Mumbai,02-05-2023,17:46,Theft,Bandra,26.78962068,76.88248977,4,58,1,1,26734,27-01-2023,06:15,Karol Bagh,Lajpat Nagar,52,4.916017139,551.1498807,2,4.1,Completed,11.24052714,0,2.590420899,91,40,Cloudy,1,8.762190003,4,5,0,0,Evening,Other,4
2519,Mumbai,26-02-2023,10:07,Fraud,Dadar,28.16034535,72.15770863,6,21,1,0,31586,24-02-2024,00:54,Saket,Dadar,36,12.71990202,1197.398067,1,1.5,Cancelled,32.54009772,5,0.601756658,87,36,Cloudy,6,40.91544502,4,7,1,8,Afternoon,Female,0
2520,Delhi,28-11-2023,19:51,Fraud,Andheri,20.33662286,74.70372629,10,34,1,1,40659,28-03-2024,17:18,Bandra,Lajpat Nagar,87,5.681108724,365.9623644,1.2,4.7,Completed,28.64692757,20,3.968769249,25,21,Sunny,1,49.09656274,3,6,1,4,Morning,Female,4
2521,Delhi,06-08-2024,01:50,Fraud,Connaught Place,27.91076239,76.55133137,5,38,1,0,72257,22-11-2023,12:02,Andheri,Bandra,40,8.260619944,1021.537456,1.5,3.1,Completed,12.89976436,20,2.504895997,29,14,Foggy,6,54.79000823,4,9,1,8,Afternoon,Other,0
2522,Mumbai,02-11-2023,20:20,Assault,Dadar,24.29403766,75.27686682,8,26,1,1,54245,14-12-2024,03:30,Dadar,Bandra,96,16.08383738,133.9274784,1,4,Completed,14.35702823,0,0.725175029,69,49,Cloudy,9,13.11976425,4,8,1,0,Afternoon,Male,0
2523,Mumbai,12-11-2023,07:19,Theft,Bandra,23.95685768,75.90885653,9,41,1,1,35410,05-06-2023,05:47,Dwarka,Juhu,19,10.93588477,1004.449343,2,1.8,Completed,25.42794486,5,5.503517948,33,27,Sunny,4,46.00031744,2,0,1,9,Evening,Male,3
2524,Mumbai,14-04-2024,17:52,Harassment,Karol Bagh,23.66289727,75.10005836,1,14,0,1,17894,15-01-2023,12:57,Juhu,Andheri,13,7.933554087,1202.342848,1.5,3.2,Completed,22.12077001,20,2.708836641,32,7,Foggy,2,59.0810753,0,7,1,1,Morning,Male,3
2525,Delhi,20-06-2024,13:18,Assault,Juhu,24.60132744,77.95124727,9,54,1,0,62154,11-02-2024,04:32,Juhu,Colaba,20,13.01791547,926.9715258,1.2,2.3,Completed,25.31235317,5,6.093195373,90,17,Foggy,4,8.729252258,2,8,1,8,Evening,Male,0
2526,Mumbai,04-01-2024,01:54,Assault,Saket,29.39555609,72.32772922,9,40,1,0,12509,05-05-2023,00:15,Dadar,Andheri,10,21.629539,342.018821,1.5,4.9,Completed,32.24302796,5,4.473422616,40,38,Cloudy,7,6.552478074,4,3,0,7,Afternoon,Male,2
2527,Delhi,06-09-2023,03:03,Theft,Dadar,25.0302415,74.94626893,6,58,1,1,78208,20-06-2023,06:44,Connaught Place,Juhu,76,5.343706985,529.0916201,1.5,2.9,Completed,15.40486839,30,3.742598049,30,27,Rainy,3,16.68347514,1,6,1,0,Evening,Other,0
2528,Delhi,16-01-2023,09:42,Burglary,Karol Bagh,29.48495292,72.54849929,10,35,0,1,95362,26-09-2024,12:19,Juhu,Bandra,37,15.42864447,1217.512956,2,4,Completed,33.18556151,20,4.071862623,25,32,Cloudy,6,16.27615227,0,0,0,9,Evening,Female,4
2529,Mumbai,08-02-2023,04:44,Assault,Connaught Place,20.98319144,72.95871337,5,42,1,1,79694,21-11-2024,19:03,Connaught Place,Bandra,100,9.692151841,676.3592441,1.5,3.4,Completed,38.63442349,30,5.951992938,55,35,Sunny,2,22.57099421,1,3,0,9,Evening,Female,2
2530,Delhi,19-10-2024,08:52,Burglary,Andheri,26.96549577,74.2982301,7,18,1,1,74450,15-10-2024,16:52,Lajpat Nagar,Andheri,114,12.60138446,420.0902395,1,1.4,Completed,,5,8.422932496,94,30,Sunny,2,55.79530287,4,7,0,5,Afternoon,Male,2
2531,Mumbai,07-07-2024,12:09,Burglary,Bandra,27.93463492,72.93324055,8,20,1,1,72190,10-02-2024,09:50,Andheri,Juhu,104,25.00354501,1402.402728,1.5,3.2,Completed,22.89622601,20,6.85864557,74,12,Sunny,1,42.56896208,0,9,0,4,Morning,Male,0
2532,Mumbai,25-04-2024,08:21,Fraud,Connaught Place,26.47041714,77.782123,9,9,1,1,74980,07-11-2023,21:31,Juhu,Dwarka,46,28.03243943,,1,3.2,Completed,19.63086566,10,1.550287415,53,25,Cloudy,2,5.589290421,1,1,1,9,Afternoon,Other,4
2533,Mumbai,08-06-2023,13:04,Theft,Dwarka,25.67614508,77.68073866,9,41,1,1,63273,17-01-2024,09:36,Karol Bagh,Connaught Place,63,8.803381343,1218.28633,1.2,3.9,Cancelled,25.11999221,10,5.886492734,92,15,Sunny,7,32.24473156,1,3,0,2,Morning,Other,4
